sentence_id	sentence	category	polarity	category_polarity	entailed
2164	We were not dissappointed in the least bit by this little gem.	experience	neutral	experience neutral	no
3461	Also very inexpensive.	price	negative	price negative	no
3461	Also very inexpensive.	price	positive	price positive	yes
3461	Also very inexpensive.	price	neutral	price neutral	no
3041	We've only eaten in the restaurant once, but we have ordered many times for dinner.	experience	negative	experience negative	no
3041	We've only eaten in the restaurant once, but we have ordered many times for dinner.	experience	positive	experience positive	no
3041	We've only eaten in the restaurant once, but we have ordered many times for dinner.	experience	neutral	experience neutral	yes
2459	I got enough reasons to keep coming back!!!	experience	negative	experience negative	no
2459	I got enough reasons to keep coming back!!!	experience	positive	experience positive	yes
2459	I got enough reasons to keep coming back!!!	experience	neutral	experience neutral	no
1013	By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.	food	negative	food negative	no
1013	By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.	food	positive	food positive	yes
1013	By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.	food	neutral	food neutral	no
193	The food is great and reasonably priced.	food	negative	food negative	no
193	The food is great and reasonably priced.	food	positive	food positive	yes
193	The food is great and reasonably priced.	food	neutral	food neutral	no
193	The food is great and reasonably priced.	price	negative	price negative	no
193	The food is great and reasonably priced.	price	positive	price positive	yes
193	The food is great and reasonably priced.	price	neutral	price neutral	no
1569	The characters really make for an enjoyable experience.	atmosphere	negative	atmosphere negative	no
1569	The characters really make for an enjoyable experience.	atmosphere	positive	atmosphere positive	yes
1569	The characters really make for an enjoyable experience.	atmosphere	neutral	atmosphere neutral	no
2217	I would definitely recommend SEA if you like thai cuisine!	food	negative	food negative	no
2217	I would definitely recommend SEA if you like thai cuisine!	food	positive	food positive	yes
2217	I would definitely recommend SEA if you like thai cuisine!	food	neutral	food neutral	no
78	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	service	negative	service negative	no
78	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	service	positive	service positive	yes
78	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	service	neutral	service neutral	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	atmosphere	negative	atmosphere negative	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	atmosphere	positive	atmosphere positive	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	atmosphere	neutral	atmosphere neutral	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	price	negative	price negative	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	price	positive	price positive	yes
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	price	neutral	price neutral	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	food	negative	food negative	no
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	food	positive	food positive	yes
2280	The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.	food	neutral	food neutral	no
3424	My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	food	negative	food negative	no
3424	My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	food	positive	food positive	no
